GroupSize,DeltaValue,Percentile,SharedMovies
2,0.060,88.3,1572
2,0.061,88.3,264
2,0.061,88.3,264
2,0.061,88.3,238
2,0.061,88.3,238
2,0.061,88.3,615
2,0.061,88.3,615
2,0.061,88.3,711
2,0.061,88.3,711
2,0.061,88.3,440
2,0.061,88.2,440
2,0.061,88.2,228
2,0.061,88.2,228
2,0.062,88.2,333
2,0.062,88.2,333
2,0.062,88.2,389
2,0.062,88.2,389
2,0.062,88.2,500
2,0.062,88.2,500
2,0.062,88.2,717
2,0.062,88.1,717
2,0.062,88.1,2112
2,0.062,88.1,2112
2,0.062,88.1,369
2,0.062,88.1,369
2,0.062,88.1,777
2,0.062,88.1,777
2,0.062,88.1,72
2,0.062,88.1,72
2,0.062,88.1,40
2,0.062,88.0,40
2,0.063,88.0,855
2,0.063,88.0,855
2,0.063,88.0,759
2,0.063,88.0,759
2,0.063,88.0,782
2,0.063,88.0,782
2,0.063,88.0,357
2,0.063,88.0,357
2,0.063,88.0,364
2,0.063,87.9,364
2,0.063,87.9,71
2,0.063,87.9,71
2,0.064,87.9,854
2,0.064,87.9,854
2,0.064,87.9,367
2,0.064,87.9,367
2,0.064,87.9,570
2,0.064,87.9,570
2,0.064,87.9,521
2,0.064,87.8,521
2,0.065,87.8,279
2,0.065,87.8,279
2,0.065,87.8,1091
2,0.065,87.8,1091
2,0.065,87.8,394
2,0.065,87.8,394
2,0.065,87.8,193
2,0.065,87.8,193
2,0.065,87.8,108
2,0.065,87.7,108
2,0.065,87.7,725
2,0.065,87.7,725
2,0.065,87.7,631
2,0.065,87.7,631
2,0.065,87.7,377
2,0.065,87.7,377
2,0.065,87.7,629
2,0.065,87.7,629
2,0.065,87.7,184
2,0.065,87.6,184
2,0.066,87.6,845
2,0.066,87.6,845
2,0.066,87.6,373
2,0.066,87.6,373
2,0.066,87.6,258
2,0.066,87.6,258
2,0.066,87.6,508
2,0.066,87.6,508
2,0.066,87.6,1190
2,0.066,87.5,1190
2,0.066,87.5,144
2,0.066,87.5,144
2,0.066,87.5,348
2,0.066,87.5,348
2,0.067,87.5,503
2,0.067,87.5,503
2,0.067,87.5,135
2,0.067,87.5,135
2,0.067,87.4,345
2,0.067,87.4,345
2,0.067,87.4,600
2,0.067,87.4,600
2,0.067,87.4,15
2,0.067,87.4,15
2,0.067,87.4,675
2,0.067,87.4,675
2,0.067,87.4,389
2,0.067,87.4,389
2,0.067,87.3,788
2,0.067,87.3,788
2,0.067,87.3,163
2,0.067,87.3,163
2,0.068,87.3,903
2,0.068,87.3,903
2,0.068,87.3,37
2,0.068,87.3,37
2,0.068,87.3,185
2,0.068,87.3,185
2,0.068,87.2,532
2,0.068,87.2,532
2,0.068,87.2,501
2,0.068,87.2,501
2,0.068,87.2,1485
2,0.068,87.2,1485
2,0.068,87.2,976
2,0.068,87.2,976
2,0.068,87.2,22
2,0.068,87.2,22
2,0.068,87.1,22
2,0.068,87.1,22
2,0.068,87.1,132
2,0.068,87.1,132
2,0.068,87.1,425
2,0.068,87.1,425
2,0.068,87.1,278
2,0.068,87.1,278
2,0.068,87.1,117
2,0.068,87.1,117
2,0.068,87.0,329
2,0.068,87.0,329
2,0.068,87.0,73
2,0.068,87.0,73
2,0.069,87.0,124
2,0.069,87.0,124
2,0.069,87.0,444
2,0.069,87.0,444
2,0.069,87.0,385
2,0.069,87.0,385
2,0.069,86.9,181
2,0.069,86.9,181
2,0.069,86.9,607
2,0.069,86.9,607
2,0.069,86.9,130
2,0.069,86.9,130
2,0.069,86.9,368
2,0.069,86.9,368
2,0.069,86.9,72
2,0.069,86.9,72
2,0.069,86.8,36
2,0.069,86.8,36
2,0.070,86.8,898
2,0.070,86.8,898
2,0.070,86.8,122
2,0.070,86.8,122
2,0.070,86.8,93
2,0.070,86.8,93
2,0.070,86.8,250
2,0.070,86.8,250
2,0.070,86.7,107
2,0.070,86.7,107
2,0.070,86.7,385
2,0.070,86.7,385
2,0.070,86.7,755
2,0.070,86.7,755
2,0.070,86.7,497
2,0.070,86.7,497
2,0.070,86.7,227
2,0.070,86.7,227
2,0.070,86.6,1376
2,0.070,86.6,1376
2,0.071,86.6,78
2,0.071,86.6,78
2,0.071,86.6,184
2,0.071,86.6,184
2,0.071,86.6,402
2,0.071,86.6,402
2,0.071,86.6,211
2,0.071,86.6,211
2,0.071,86.5,827
2,0.071,86.5,827
2,0.071,86.5,224
2,0.071,86.5,224
2,0.071,86.5,189
2,0.071,86.5,189
2,0.071,86.5,133
2,0.071,86.5,133
2,0.071,86.5,49
2,0.071,86.5,49
2,0.071,86.4,7
2,0.071,86.4,7
2,0.071,86.4,84
2,0.071,86.4,84
2,0.071,86.4,14
2,0.071,86.4,14
2,0.072,86.4,629
2,0.072,86.4,629
2,0.072,86.4,314
2,0.072,86.4,314
2,0.072,86.3,202
2,0.072,86.3,202
2,0.072,86.3,486
2,0.072,86.3,486
2,0.072,86.3,208
2,0.072,86.3,208
2,0.073,86.3,186
2,0.073,86.3,186
2,0.073,86.3,1216
2,0.073,86.3,1216
2,0.073,86.2,638
2,0.073,86.2,638
2,0.073,86.2,240
2,0.073,86.2,240
2,0.073,86.2,1185
2,0.073,86.2,1185
2,0.073,86.2,363
2,0.073,86.2,363
2,0.073,86.2,541
2,0.073,86.2,541
2,0.073,86.1,335
2,0.073,86.1,335
2,0.073,86.1,109
2,0.073,86.1,109
2,0.074,86.1,34
2,0.074,86.1,34
2,0.074,86.1,319
2,0.074,86.1,319
2,0.074,86.1,284
2,0.074,86.0,284
2,0.074,86.0,473
2,0.074,86.0,473
2,0.074,86.0,823
2,0.074,86.0,823
2,0.074,86.0,1125
2,0.074,86.0,1125
2,0.074,86.0,296
2,0.074,86.0,296
2,0.074,86.0,417
2,0.074,85.9,417
2,0.075,85.9,1456
2,0.075,85.9,1456
2,0.075,85.9,617
2,0.075,85.9,617
2,0.075,85.9,2588
2,0.075,85.9,2588
2,0.075,85.9,300
2,0.075,85.9,300
2,0.075,85.9,40
2,0.075,85.8,40
2,0.075,85.8,637
2,0.075,85.8,637
2,0.075,85.8,749
2,0.075,85.8,749
2,0.075,85.8,517
2,0.075,85.8,517
2,0.076,85.8,955
2,0.076,85.8,955
2,0.076,85.8,395
2,0.076,85.7,395
2,0.076,85.7,46
2,0.076,85.7,46
2,0.076,85.7,360
2,0.076,85.7,360
2,0.077,85.7,559
2,0.077,85.7,559
2,0.077,85.7,78
2,0.077,85.7,78
2,0.077,85.7,26
2,0.077,85.6,26
2,0.077,85.6,318
2,0.077,85.6,318
2,0.078,85.6,419
2,0.078,85.6,419
2,0.078,85.6,58
2,0.078,85.6,58
2,0.078,85.6,1017
2,0.078,85.6,1017
2,0.078,85.6,90
2,0.078,85.5,90
2,0.078,85.5,231
2,0.078,85.5,231
2,0.078,85.5,64
2,0.078,85.5,64
2,0.078,85.5,320
2,0.078,85.5,320
2,0.078,85.5,115
2,0.078,85.5,115
2,0.079,85.5,273
2,0.079,85.4,273
2,0.079,85.4,241
2,0.079,85.4,241
2,0.079,85.4,266
2,0.079,85.4,266
2,0.079,85.4,19
2,0.079,85.4,19
2,0.079,85.4,38
2,0.079,85.4,38
2,0.079,85.4,19
2,0.079,85.3,19
2,0.079,85.3,715
2,0.079,85.3,715
2,0.079,85.3,145
2,0.079,85.3,145
2,0.079,85.3,63
2,0.079,85.3,63
2,0.079,85.3,422
2,0.079,85.3,422
2,0.079,85.3,636
2,0.079,85.2,636
2,0.080,85.2,327
2,0.080,85.2,327
2,0.080,85.2,44
2,0.080,85.2,44
2,0.080,85.2,928
2,0.080,85.2,928
2,0.080,85.2,984
2,0.080,85.2,984
2,0.080,85.2,526
2,0.080,85.1,526
2,0.080,85.1,457
2,0.080,85.1,457
2,0.080,85.1,25
2,0.080,85.1,25
2,0.080,85.1,331
2,0.080,85.1,331
2,0.080,85.1,131
2,0.080,85.1,131
2,0.080,85.1,892
2,0.080,85.0,892
2,0.080,85.0,348
2,0.080,85.0,348
2,0.081,85.0,211
2,0.081,85.0,211
2,0.081,85.0,155
2,0.081,85.0,155
2,0.081,85.0,631
2,0.081,85.0,631
2,0.081,85.0,167
2,0.081,84.9,167
2,0.081,84.9,470
2,0.081,84.9,470
2,0.081,84.9,74
2,0.081,84.9,74
2,0.081,84.9,222
2,0.081,84.9,222
2,0.081,84.9,154
2,0.081,84.9,154
2,0.081,84.9,1166
2,0.081,84.8,1166
2,0.082,84.8,416
2,0.082,84.8,416
2,0.082,84.8,55
2,0.082,84.8,55
2,0.082,84.8,116
2,0.082,84.8,116
2,0.082,84.8,61
2,0.082,84.8,61
2,0.082,84.8,134
2,0.082,84.7,134
2,0.082,84.7,856
2,0.082,84.7,856
2,0.082,84.7,176
2,0.082,84.7,176
2,0.083,84.7,200
2,0.083,84.7,200
2,0.083,84.7,1315
2,0.083,84.7,1315
2,0.083,84.6,527
2,0.083,84.6,527
2,0.083,84.6,248
2,0.083,84.6,248
2,0.083,84.6,623
2,0.083,84.6,623
2,0.083,84.6,175
2,0.083,84.6,175
2,0.083,84.6,555
2,0.083,84.6,555
2,0.083,84.5,217
2,0.083,84.5,217
2,0.083,84.5,144
2,0.083,84.5,144
2,0.083,84.5,426
2,0.083,84.5,426
2,0.083,84.5,18
2,0.083,84.5,18
2,0.083,84.5,486
2,0.083,84.5,486
2,0.083,84.4,6
2,0.083,84.4,6
2,0.083,84.4,24
2,0.083,84.4,24
2,0.083,84.4,96
2,0.083,84.4,96
2,0.083,84.4,18
2,0.083,84.4,18
2,0.084,84.4,287
2,0.084,84.4,287
2,0.084,84.3,287
2,0.084,84.3,287
2,0.084,84.3,185
2,0.084,84.3,185
2,0.084,84.3,328
2,0.084,84.3,328
2,0.084,84.3,131
2,0.084,84.3,131
2,0.084,84.3,250
2,0.084,84.3,250
2,0.084,84.2,119
2,0.084,84.2,119
2,0.084,84.2,107
2,0.084,84.2,107
2,0.084,84.2,504
2,0.084,84.2,504
2,0.084,84.2,225
2,0.084,84.2,225
2,0.085,84.2,71
2,0.085,84.2,71
2,0.085,84.1,213
2,0.085,84.1,213
2,0.085,84.1,159
2,0.085,84.1,159
2,0.085,84.1,983
2,0.085,84.1,983
2,0.086,84.1,76
2,0.086,84.1,76
2,0.086,84.1,263
2,0.086,84.1,263
2,0.086,84.0,648
2,0.086,84.0,648
2,0.086,84.0,852
2,0.086,84.0,852
2,0.086,84.0,274
2,0.086,84.0,274
2,0.086,84.0,99
2,0.086,84.0,99
2,0.086,84.0,588
2,0.086,84.0,588
2,0.086,83.9,116
2,0.086,83.9,116
2,0.086,83.9,255
2,0.086,83.9,255
2,0.087,83.9,75
2,0.087,83.9,75
2,0.087,83.9,173
2,0.087,83.9,173
2,0.087,83.9,259
2,0.087,83.9,259
2,0.087,83.8,46
2,0.087,83.8,46
2,0.087,83.8,69
2,0.087,83.8,69
2,0.087,83.8,23
2,0.087,83.8,23
2,0.087,83.8,316
2,0.087,83.8,316
2,0.087,83.8,367
2,0.087,83.8,367
2,0.087,83.7,659
2,0.087,83.7,659
2,0.087,83.7,103
2,0.087,83.7,103
2,0.087,83.7,492
2,0.087,83.7,492
2,0.087,83.7,606
2,0.087,83.7,606
2,0.088,83.7,785
2,0.088,83.7,785
2,0.088,83.6,216
2,0.088,83.6,216
2,0.088,83.6,233
2,0.088,83.6,233
2,0.088,83.6,664
2,0.088,83.6,664
2,0.088,83.6,346
2,0.088,83.6,346
2,0.088,83.6,102
2,0.088,83.6,102
2,0.088,83.5,51
2,0.088,83.5,51
2,0.088,83.5,985
2,0.088,83.5,985
2,0.088,83.5,600
2,0.088,83.5,600
2,0.088,83.5,215
2,0.088,83.5,215
2,0.088,83.5,311
2,0.088,83.5,311
2,0.088,83.4,763
2,0.088,83.4,763
2,0.088,83.4,226
2,0.088,83.4,226
2,0.089,83.4,79
2,0.089,83.4,79
2,0.089,83.4,62
2,0.089,83.4,62
2,0.089,83.4,135
2,0.089,83.4,135
2,0.089,83.3,465
2,0.089,83.3,465
2,0.089,83.3,28
2,0.089,83.3,28
2,0.089,83.3,28
2,0.089,83.3,28
2,0.090,83.3,211
2,0.090,83.3,211
2,0.090,83.3,305
2,0.090,83.2,305
2,0.090,83.2,804
2,0.090,83.2,804
2,0.090,83.2,560
2,0.090,83.2,560
2,0.090,83.2,194
2,0.090,83.2,194
2,0.090,83.2,526
2,0.090,83.2,526
2,0.090,83.2,658
2,0.090,83.1,658
2,0.091,83.1,337
2,0.091,83.1,337
2,0.091,83.1,601
2,0.091,83.1,601
2,0.091,83.1,55
2,0.091,83.1,55
2,0.091,83.1,33
2,0.091,83.1,33
2,0.091,83.1,22
2,0.091,83.0,22
2,0.091,83.0,77
2,0.091,83.0,77
2,0.091,83.0,11
2,0.091,83.0,11
2,0.091,83.0,324
2,0.091,83.0,324
2,0.091,83.0,137
2,0.091,83.0,137
2,0.091,83.0,1172
2,0.091,82.9,1172
2,0.091,82.9,93
2,0.091,82.9,93
2,0.091,82.9,361
2,0.091,82.9,361
2,0.091,82.9,1274
2,0.091,82.9,1274
2,0.091,82.9,552
2,0.091,82.9,552
2,0.092,82.9,809
2,0.092,82.8,809
2,0.092,82.8,304
2,0.092,82.8,304
2,0.092,82.8,119
2,0.092,82.8,119
2,0.092,82.8,546
2,0.092,82.8,546
2,0.093,82.8,70
2,0.093,82.8,70
2,0.093,82.8,183
2,0.093,82.7,183
2,0.093,82.7,667
2,0.093,82.7,667
2,0.093,82.7,172
2,0.093,82.7,172
2,0.093,82.7,274
2,0.093,82.7,274
2,0.093,82.7,59
2,0.093,82.7,59
2,0.093,82.7,402
2,0.093,82.6,402
2,0.093,82.6,343
2,0.093,82.6,343
2,0.094,82.6,1147
2,0.094,82.6,1147
2,0.094,82.6,48
2,0.094,82.6,48
2,0.094,82.6,480
2,0.094,82.6,480
2,0.094,82.6,1913
2,0.094,82.5,1913
2,0.094,82.5,900
2,0.094,82.5,900
2,0.094,82.5,181
2,0.094,82.5,181
2,0.094,82.5,250
2,0.094,82.5,250
2,0.094,82.5,351
2,0.094,82.5,351
2,0.094,82.5,420
2,0.094,82.4,420
2,0.095,82.4,164
2,0.095,82.4,164
2,0.095,82.4,164
2,0.095,82.4,164
2,0.095,82.4,201
2,0.095,82.4,201
2,0.095,82.4,37
2,0.095,82.4,37
2,0.095,82.4,206
2,0.095,82.3,206
2,0.095,82.3,380
2,0.095,82.3,380
2,0.095,82.3,58
2,0.095,82.3,58
2,0.095,82.3,21
2,0.095,82.3,21
2,0.095,82.3,572
2,0.095,82.3,572
2,0.095,82.3,624
2,0.095,82.2,624
2,0.095,82.2,713
2,0.095,82.2,713
2,0.096,82.2,209
2,0.096,82.2,209
2,0.096,82.2,386
2,0.096,82.2,386
2,0.096,82.2,598
2,0.096,82.2,598
2,0.096,82.2,374
2,0.096,82.1,374
2,0.096,82.1,741
2,0.096,82.1,741
2,0.097,82.1,62
2,0.097,82.1,62
2,0.097,82.1,129
2,0.097,82.1,129
2,0.097,82.1,361
2,0.097,82.1,361
2,0.097,82.1,391
2,0.097,82.0,391
2,0.097,82.0,36
2,0.097,82.0,36
2,0.097,82.0,1541
2,0.097,82.0,1541
2,0.097,82.0,159
2,0.097,82.0,159
2,0.098,82.0,164
2,0.098,82.0,164
2,0.098,82.0,348
2,0.098,81.9,348
2,0.098,81.9,179
2,0.098,81.9,179
2,0.098,81.9,500
2,0.098,81.9,500
2,0.098,81.9,275
2,0.098,81.9,275
2,0.098,81.9,1017
2,0.098,81.9,1017
2,0.098,81.8,528
2,0.098,81.8,528
2,0.099,81.8,679
2,0.099,81.8,679
2,0.099,81.8,81
2,0.099,81.8,81
2,0.099,81.8,172
2,0.099,81.8,172
2,0.099,81.8,495
2,0.099,81.8,495
2,0.099,81.7,318
2,0.099,81.7,318
2,0.099,81.7,297
2,0.099,81.7,297
2,0.100,81.7,231
2,0.100,81.7,231
2,0.100,81.7,251
2,0.100,81.7,251
2,0.100,81.7,266
2,0.100,81.7,266
2,0.100,81.6,45
2,0.100,81.6,45
2,0.100,81.6,5
2,0.100,81.6,5
2,0.100,81.6,15
2,0.100,81.6,15
2,0.100,81.6,45
2,0.100,81.6,45
2,0.100,81.6,65
2,0.100,81.6,65
2,0.100,81.5,5
2,0.100,81.5,5
2,0.100,81.5,304
2,0.100,81.5,304
2,0.101,81.5,397
2,0.101,81.5,397
2,0.101,81.5,124
2,0.101,81.5,124
2,0.101,81.5,327
2,0.101,81.5,327
2,0.101,81.4,168
2,0.101,81.4,168
2,0.101,81.4,415
2,0.101,81.4,415
2,0.101,81.4,153
2,0.101,81.4,153
2,0.101,81.4,74
2,0.101,81.4,74
2,0.101,81.4,74
2,0.101,81.4,74
2,0.101,81.3,69
2,0.101,81.3,69
2,0.101,81.3,468
2,0.101,81.3,468
2,0.102,81.3,782
2,0.102,81.3,782
2,0.102,81.3,177
2,0.102,81.3,177
2,0.102,81.3,172
2,0.102,81.3,172
2,0.102,81.2,54
2,0.102,81.2,54
2,0.102,81.2,387
2,0.102,81.2,387
2,0.102,81.2,582
2,0.102,81.2,582
2,0.102,81.2,1266
2,0.102,81.2,1266
2,0.102,81.2,215
2,0.102,81.2,215
2,0.103,81.1,478
2,0.103,81.1,478
2,0.103,81.1,580
2,0.103,81.1,580
2,0.103,81.1,1266
2,0.103,81.1,1266
2,0.103,81.1,661
2,0.103,81.1,661
2,0.103,81.1,102
2,0.103,81.1,102
2,0.103,81.0,63
2,0.103,81.0,63
2,0.103,81.0,29
2,0.103,81.0,29
2,0.103,81.0,203
2,0.103,81.0,203
2,0.103,81.0,261
2,0.103,81.0,261
2,0.104,81.0,198
2,0.104,81.0,198
2,0.104,80.9,164
2,0.104,80.9,164
2,0.104,80.9,130
2,0.104,80.9,130
2,0.104,80.9,207
2,0.104,80.9,207
2,0.104,80.9,462
2,0.104,80.9,462
2,0.104,80.9,48
2,0.104,80.9,48
2,0.104,80.8,892
2,0.104,80.8,892
2,0.104,80.8,115
2,0.104,80.8,115
2,0.104,80.8,522
2,0.104,80.8,522
2,0.105,80.8,86
2,0.105,80.8,86
2,0.105,80.8,387
2,0.105,80.8,387
2,0.105,80.7,348
2,0.105,80.7,348
2,0.105,80.7,57
2,0.105,80.7,57
2,0.105,80.7,95
2,0.105,80.7,95
2,0.105,80.7,76
2,0.105,80.7,76
2,0.105,80.7,550
2,0.105,80.7,550
2,0.105,80.6,346
2,0.105,80.6,346
2,0.106,80.6,199
2,0.106,80.6,199
2,0.106,80.6,431
2,0.106,80.6,431
2,0.106,80.6,161
2,0.106,80.6,161
2,0.106,80.6,284
2,0.106,80.5,284
2,0.106,80.5,372
2,0.106,80.5,372
2,0.106,80.5,1210
2,0.106,80.5,1210
2,0.106,80.5,221
2,0.106,80.5,221
2,0.106,80.5,578
2,0.106,80.5,578
2,0.106,80.5,808
2,0.106,80.4,808
2,0.107,80.4,408
2,0.107,80.4,408
2,0.107,80.4,239
2,0.107,80.4,239
2,0.107,80.4,267
2,0.107,80.4,267
2,0.107,80.4,1767
2,0.107,80.4,1767
2,0.107,80.4,430
2,0.107,80.3,430
2,0.107,80.3,458
2,0.107,80.3,458
2,0.107,80.3,56
2,0.107,80.3,56
2,0.107,80.3,513
2,0.107,80.3,513
2,0.107,80.3,443
2,0.107,80.3,443
2,0.107,80.3,680
2,0.107,80.2,680
2,0.107,80.2,107
2,0.107,80.2,107
2,0.108,80.2,362
2,0.108,80.2,362
2,0.108,80.2,116
2,0.108,80.2,116
2,0.108,80.2,352
2,0.108,80.2,352
2,0.108,80.2,37
2,0.108,80.1,37
2,0.108,80.1,134
2,0.108,80.1,134
2,0.109,80.1,23
2,0.109,80.1,23
2,0.109,80.1,1416
2,0.109,80.1,1416
2,0.109,80.1,124
2,0.109,80.1,124
2,0.109,80.1,330
2,0.109,80.0,330
2,0.109,80.0,261
2,0.109,80.0,261
2,0.110,80.0,374
2,0.110,80.0,374
2,0.110,80.0,164
2,0.110,80.0,164
2,0.110,80.0,82
2,0.110,80.0,82
2,0.110,80.0,273
2,0.110,79.9,273
2,0.110,79.9,109
2,0.110,79.9,109
2,0.110,79.9,118
2,0.110,79.9,118
2,0.110,79.9,620
2,0.110,79.9,620
2,0.110,79.9,887
2,0.110,79.9,887
2,0.111,79.9,529
2,0.111,79.8,529
2,0.111,79.8,461
2,0.111,79.8,461
2,0.111,79.8,244
2,0.111,79.8,244
2,0.111,79.8,672
2,0.111,79.8,672
2,0.111,79.8,144
2,0.111,79.8,144
2,0.111,79.8,54
2,0.111,79.7,54
2,0.111,79.7,54
2,0.111,79.7,54
2,0.111,79.7,27
2,0.111,79.7,27
2,0.111,79.7,27
2,0.111,79.7,27
2,0.111,79.7,99
2,0.111,79.7,99
2,0.112,79.7,233
2,0.112,79.6,233
2,0.112,79.6,76
2,0.112,79.6,76
2,0.112,79.6,344
2,0.112,79.6,344
2,0.112,79.6,125
2,0.112,79.6,125
2,0.112,79.6,294
2,0.112,79.6,294
2,0.113,79.6,160
2,0.113,79.5,160
2,0.113,79.5,564
2,0.113,79.5,564
2,0.113,79.5,204
2,0.113,79.5,204
2,0.113,79.5,434
2,0.113,79.5,434
2,0.113,79.5,372
2,0.113,79.5,372
2,0.113,79.5,478
2,0.113,79.4,478
2,0.113,79.4,954
2,0.113,79.4,954
2,0.113,79.4,260
2,0.113,79.4,260
2,0.113,79.4,304
2,0.113,79.4,304
2,0.114,79.4,185
2,0.114,79.4,185
2,0.114,79.4,603
2,0.114,79.3,603
2,0.114,79.3,176
2,0.114,79.3,176
2,0.114,79.3,286
2,0.114,79.3,286
2,0.114,79.3,101
2,0.114,79.3,101
2,0.114,79.3,680
2,0.114,79.3,680
2,0.114,79.3,785
2,0.114,79.2,785
2,0.114,79.2,171
2,0.114,79.2,171
2,0.114,79.2,311
2,0.114,79.2,311
2,0.114,79.2,271
2,0.114,79.2,271
2,0.114,79.2,118
2,0.114,79.2,118
2,0.114,79.1,166
2,0.114,79.1,166
2,0.115,79.1,192
2,0.115,79.1,192
2,0.115,79.1,532
2,0.115,79.1,532
2,0.115,79.1,257
2,0.115,79.1,257
2,0.115,79.1,409
2,0.115,79.1,409
2,0.115,79.0,139
2,0.115,79.0,139
2,0.115,79.0,447
2,0.115,79.0,447
2,0.115,79.0,26
2,0.115,79.0,26
2,0.115,79.0,550
2,0.115,79.0,550
2,0.116,79.0,307
2,0.116,79.0,307
2,0.116,78.9,177
2,0.116,78.9,177
2,0.116,78.9,181
2,0.116,78.9,181
2,0.116,78.9,155
2,0.116,78.9,155
2,0.116,78.9,792
2,0.116,78.9,792
2,0.116,78.9,116
2,0.116,78.9,116
2,0.117,78.8,103
2,0.117,78.8,103
2,0.117,78.8,369
2,0.117,78.8,369
2,0.117,78.8,30
2,0.117,78.8,30
2,0.117,78.8,90
2,0.117,78.8,90
2,0.117,78.8,227
2,0.117,78.8,227
2,0.117,78.7,167
2,0.117,78.7,167
2,0.117,78.7,646
2,0.117,78.7,646
2,0.117,78.7,77
2,0.117,78.7,77
2,0.117,78.7,94
2,0.117,78.7,94
2,0.117,78.7,363
2,0.117,78.7,363
2,0.117,78.6,179
2,0.117,78.6,179
2,0.118,78.6,472
2,0.118,78.6,472
2,0.118,78.6,34
2,0.118,78.6,34
2,0.118,78.6,170
2,0.118,78.6,170
2,0.118,78.6,34
2,0.118,78.6,34
2,0.118,78.5,475
2,0.118,78.5,475
2,0.118,78.5,182
2,0.118,78.5,182
2,0.118,78.5,402
2,0.118,78.5,402
2,0.118,78.5,131
2,0.118,78.5,131
2,0.118,78.5,452
2,0.118,78.5,452
2,0.118,78.4,76
2,0.118,78.4,76
2,0.119,78.4,194
2,0.119,78.4,194
2,0.119,78.4,59
2,0.119,78.4,59
2,0.119,78.4,118
2,0.119,78.4,118
2,0.119,78.4,198
2,0.119,78.4,198
2,0.119,78.3,636
2,0.119,78.3,636
2,0.119,78.3,341
2,0.119,78.3,341
2,0.119,78.3,101
2,0.119,78.3,101
2,0.119,78.3,366
2,0.119,78.3,366
2,0.119,78.3,349
2,0.119,78.3,349
2,0.119,78.2,713
2,0.119,78.2,713
2,0.120,78.2,368
2,0.120,78.2,368
2,0.120,78.2,71
2,0.120,78.2,71
2,0.120,78.2,559
2,0.120,78.2,559
2,0.120,78.2,296
2,0.120,78.2,296
2,0.120,78.1,225
2,0.120,78.1,225
2,0.120,78.1,75
2,0.120,78.1,75
2,0.120,78.1,341
2,0.120,78.1,341
2,0.120,78.1,187
2,0.120,78.1,187
2,0.120,78.1,324
2,0.120,78.1,324
2,0.120,78.0,768
2,0.120,78.0,768
2,0.120,78.0,415
2,0.120,78.0,415
2,0.121,78.0,253
2,0.121,78.0,253
2,0.121,78.0,788
2,0.121,78.0,788
2,0.121,78.0,1045
2,0.121,78.0,1045
2,0.121,77.9,116
2,0.121,77.9,116
2,0.121,77.9,319
2,0.121,77.9,319
2,0.121,77.9,323
2,0.121,77.9,323
2,0.121,77.9,95
2,0.121,77.9,95
2,0.121,77.9,103
2,0.121,77.9,103
2,0.121,77.8,214
2,0.121,77.8,214
2,0.122,77.8,111
2,0.122,77.8,111
2,0.122,77.8,111
2,0.122,77.8,111
2,0.122,77.8,411
2,0.122,77.8,411
2,0.122,77.8,674
2,0.122,77.7,674
2,0.122,77.7,115
2,0.122,77.7,115
2,0.122,77.7,156
2,0.122,77.7,156
2,0.122,77.7,262
2,0.122,77.7,262
2,0.122,77.7,446
2,0.122,77.7,446
2,0.123,77.7,583
2,0.123,77.6,583
2,0.123,77.6,236
2,0.123,77.6,236
2,0.123,77.6,1300
2,0.123,77.6,1300
2,0.123,77.6,65
2,0.123,77.6,65
2,0.123,77.6,65
2,0.123,77.6,65
2,0.123,77.6,1175
2,0.123,77.5,1175
2,0.123,77.5,162
2,0.123,77.5,162
2,0.124,77.5,538
2,0.124,77.5,538
2,0.124,77.5,287
2,0.124,77.5,287
2,0.124,77.5,707
2,0.124,77.5,707
2,0.124,77.5,557
2,0.124,77.4,557
2,0.124,77.4,129
2,0.124,77.4,129
2,0.124,77.4,479
2,0.124,77.4,479
2,0.124,77.4,386
2,0.124,77.4,386
2,0.124,77.4,233
2,0.124,77.4,233
2,0.125,77.4,305
2,0.125,77.3,305
2,0.125,77.3,653
2,0.125,77.3,653
2,0.125,77.3,12
2,0.125,77.3,12
2,0.125,77.3,76
2,0.125,77.3,76
2,0.125,77.3,36
2,0.125,77.3,36
2,0.125,77.3,116
2,0.125,77.2,116
2,0.125,77.2,92
2,0.125,77.2,92
2,0.125,77.2,348
2,0.125,77.2,348
2,0.125,77.2,584
2,0.125,77.2,584
2,0.125,77.2,72
2,0.125,77.2,72
2,0.125,77.2,719
2,0.125,77.1,719
2,0.125,77.1,407
2,0.125,77.1,407
2,0.126,77.1,378
2,0.126,77.1,378
2,0.126,77.1,378
2,0.126,77.1,378
2,0.126,77.1,505
2,0.126,77.1,505
2,0.126,77.1,1485
2,0.126,77.0,1485
2,0.126,77.0,988
2,0.126,77.0,988
2,0.126,77.0,202
2,0.126,77.0,202
2,0.126,77.0,99
2,0.126,77.0,99
2,0.126,77.0,384
2,0.126,77.0,384
2,0.126,77.0,380
2,0.126,76.9,380
2,0.126,76.9,186
2,0.126,76.9,186
2,0.126,76.9,182
2,0.126,76.9,182
2,0.126,76.9,451
2,0.126,76.9,451
2,0.126,76.9,170
2,0.126,76.9,170
2,0.127,76.9,280
2,0.127,76.8,280
2,0.127,76.8,205
2,0.127,76.8,205
2,0.127,76.8,674
2,0.127,76.8,674
2,0.127,76.8,398
2,0.127,76.8,398
2,0.127,76.8,819
2,0.127,76.8,819
2,0.127,76.8,866
2,0.127,76.7,866
2,0.127,76.7,716
2,0.127,76.7,716
2,0.127,76.7,295
2,0.127,76.7,295
2,0.127,76.7,412
2,0.127,76.7,412
